tree_id,path,context,story_block_1,previous_action,story_block_2
apoc_seed1,0001201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The water has a nasty oily flavor to it, but helps to assauge your thirst. But you need more water, and soon.",Take two empty buckets to the river to fill them with fresh water.,"You fill the buckets. You know that river water is often dangerous to drink, the risk of illness is very high. But perhaps you can do something about the collected water later."
apoc_seed1,0001210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You notice a house with leaves overflowing its gutter. After the recent rain, you know water should still be up there, so you start to climb up the nearby tree.",Clear the gutter of leaves after placing a container under the gutter to collect water.,The container quickly fills up with water.
apoc_seed1,0001211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You notice a house with leaves overflowing its gutter. After the recent rain, you know water should still be up there, so you start to climb up the nearby tree.",Drink water straight from the gutter.,"The water tastes like dirt and is full of leafy pulp, but it is still refreshing. Then you notice the dead bird mixed in with the leaves in the gutter, and your stomach does a flip-flop."
apoc_seed1,0001300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The water tastes horrible, and you feel like throwing up.",light a fire to sterilize contaminated canteen,The water sizzles and a small black smoke oozes from the canteen.
apoc_seed1,0001301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The water tastes horrible, and you feel like throwing up.",see a canteen and hope it is clean.,You look into the canteen and take a drink.  It tastes delicious.
apoc_seed1,0001310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your skin begins to burn and you realize the water was contaminated.,Throw up the water you drank a minute ago,Walk further away to find other pools of water that might not be contaminated.
apoc_seed1,0001311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your skin begins to burn and you realize the water was contaminated.,Use what you can from your clothes and wipe off as much of the water as you can off your body,"Your tongue begins to swell, and your quickly reach for some supplies to help numb the swelling."
apoc_seed1,0002000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"After drinking the rest of the bottle, still in pain, I decide to rest to continue the journey.",Start daydreaming while you walk.,"While you're walking you stumble over some bricks on the road, as you are not paying attention to what is around you."
apoc_seed1,0002001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"After drinking the rest of the bottle, still in pain, I decide to rest to continue the journey.",Go to your local Alcohol Anonymous meetings.,"you become free from your gripping alcohol addiction, and gain a new addiction, candy."
apoc_seed1,0002010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,I nick my knee on a metal post and disinfect it with the saved alcohol.,Find something to wrap your wound with.,"You find a medipack on the shelf.  You open it, but there are no bandages in it."
apoc_seed1,0002011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,I nick my knee on a metal post and disinfect it with the saved alcohol.,Put the rest of the Jack Daniels back in your bag.,"As the sun rises, it starts getting very hot inside"
apoc_seed1,0002100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,money has no value in this situation,Keep the money as fire fodder.,"Continue to search for clothing, as the money is kept away for later use."
apoc_seed1,0002101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,money has no value in this situation,Throw the coffee cup against the wall in anger.,The cup breaks as it hits the wall.  You begin to cry.
apoc_seed1,0002110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,new clothes but still a lot to discover,stay and explore,You find a half eten chocolate bar in the trash.
apoc_seed1,0002111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,new clothes but still a lot to discover,be satisfied with what was has been  found and leave,"As you walk, you notice something in the toe of one of the shoes that looks like a gold nugget, but you wonder if gold has any worth in this new world."
apoc_seed1,0002200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,a tire bursts,Pull over and inspect the burst tire.,"You pop the trunk and start to get the spare from it. When you pause for a moment, you hear the distant rev of another car engine."
apoc_seed1,0002201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,a tire bursts,Check the trunk for a spare tire.,"You open the trunk and gag as a stench so thick it is almost tangible hits your face. The trunk is filled with several corpses in various states of decay. Some of the bodies are partially butchered. This was a cannibal's ride, and you just stole it."
apoc_seed1,0002210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"In the summer of last year, I was driving towards Paris and it seemed I was distracted because I did not sleep enough and at one moment I found myself in a serious traffic accident. The car overturned and rolled several times. I had several fractures in my legs and my hands are good. Myself surrounded by my wife and children, despite all that hit me I was grateful that I am still alive",Pay attention to the road ahead.,I pull in near a rest stop to decide on how to move forward.
apoc_seed1,0002211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"In the summer of last year, I was driving towards Paris and it seemed I was distracted because I did not sleep enough and at one moment I found myself in a serious traffic accident. The car overturned and rolled several times. I had several fractures in my legs and my hands are good. Myself surrounded by my wife and children, despite all that hit me I was grateful that I am still alive",Look for a road map.,You find a road map on the sidewalk near where the car was totaled.
apoc_seed1,0002300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The car still has half a tank, enough to turn on the heating for the night to further warm you up.",Decide to conserve the gas and only turn on the heat if it becomes too cold to survive with just the blanket.,You check outside one last time before trying to get some sleep before another day. At least with the car you might be able to get a bit further tomorrow.
apoc_seed1,0002301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The car still has half a tank, enough to turn on the heating for the night to further warm you up.",Use the car to drive to another location that may offer more shelter or ways to keep warm.,You find a shelter.  There are others there.  You are offered a bed and food to eat.
apoc_seed1,0002310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Feeling more secure and warm, you nestle into the hole in the cushion of the car seat you stripped, and start to dream of your old life.",Wake up and check your surroundings.,You realize you are now in a location that is not the same as the one you were in when you fell asleep.  Your heart starts racing and you feel very faint.
apoc_seed1,0002311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Feeling more secure and warm, you nestle into the hole in the cushion of the car seat you stripped, and start to dream of your old life.",Wake up in the night to ensure you're alone and safe.,"After looking around and checking the locks, you are able to fall back asleep in only a few minutes."
apoc_seed1,0003000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You see eyes in the window across the street.  You lift your gun higher to hopefully scare them off before entering the supermarket.  You don't want competition.,Enter the supermarket.,There is nothing left in the supermarket.  Looters must have hit it earlier.
apoc_seed1,0003001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You see eyes in the window across the street.  You lift your gun higher to hopefully scare them off before entering the supermarket.  You don't want competition.,Fire off a warning shot.,"Suddenly, a flock of birds disperse off of the roof of the supermarket, startling you."
apoc_seed1,0003010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Search the supermarket for supplies. clear the store of any threats.,Search for a safe place to hideout.,You find an abandoned vehicle that should provide cover and keep you safe from others who would do you harm.
apoc_seed1,0003011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Search the supermarket for supplies. clear the store of any threats.,Search the liquor store next door in case of future injuries.,You put some liquor in your bag and proceed onward with your day.
apoc_seed1,0003100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Lucky you, you find Bottled Water Packages, way too many of them.",Take what you can and come back later.,You stay hydrated.
apoc_seed1,0003101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Lucky you, you find Bottled Water Packages, way too many of them.",Drink as much water as you can.,You feel very refreshed and satisfied.
apoc_seed1,0003110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You find 5 can of BBQ beans. Beans have always been your favorite ever since your mom made them for you as a child.,there are also cans of fruit,You take the cans of fruit.  You can never be too prepared and you don't want to starve.
apoc_seed1,0003111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You find 5 can of BBQ beans. Beans have always been your favorite ever since your mom made them for you as a child.,no room in backpack for more.,You look in the store for a larger backpack so you can carry more supplies.
apoc_seed1,0003200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Towards the back, you see a picture of a crossbow on the wall.  Full of hope you head towards the aisle you think might have bows and arrows.",there are arrows on the floor but  do not pick them up,"You leave the arrows where they are.  You walk past them, careful not to touch them."
apoc_seed1,0003201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Towards the back, you see a picture of a crossbow on the wall.  Full of hope you head towards the aisle you think might have bows and arrows.",pick up the arrows that are scattered all around the store.,You pick up the arrows and put them into your bag.  They may come in handy later.
apoc_seed1,0003202,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Towards the back, you see a picture of a crossbow on the wall.  Full of hope you head towards the aisle you think might have bows and arrows.",scan aisle to find crossbow,Locate crossbow at the end of the aisle.
apoc_seed1,0003203,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Towards the back, you see a picture of a crossbow on the wall.  Full of hope you head towards the aisle you think might have bows and arrows.",walk quietly toward aisle without making noise,The aisle does indeed contain bows and arrows but they are behind glass.
apoc_seed1,0003210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You search for something to kill for food but there is no sign of life.,Pull out some of your precious food to use as bait.,"You hide in a nearby tree, watching your precious bait, hoping to lure another starving creature to it."
apoc_seed1,0003211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You search for something to kill for food but there is no sign of life.,Eat your rations you found earlier.,"You curb your hunger for now, but barely. You are very thirsty."
apoc_seed1,0003300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the snacks in your backpack and close it.,close the drawer,With the drawer closed you turn turn to the cupboards to search for additional supplies.
apoc_seed1,0003301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the snacks in your backpack and close it.,see what else is in the drawer,You try to find a knive to cut the meet.
apoc_seed1,0003310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"After getting weapons and groceries, I'm looking for a car or something to look for more survivors.",Find a run down car in the next field over.,"The car has been used recently, somebody kept it running condition. The girl slides in under the dashboard and starts fiddling with wires. The engine cranks once, twice, three times. On the fourth crank it catches and fires up."
apoc_seed1,0003311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"After getting weapons and groceries, I'm looking for a car or something to look for more survivors.",Begin walking further out of town to look for a car.,You find one broken down a little ways down the road.
apoc_seed3,0000000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are starting to feel warm again. You can feel your fingers.,Count your fingers just for fun.,You warm up for a bit before collecting more supplies.
apoc_seed3,0000001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are starting to feel warm again. You can feel your fingers.,Turn the boxes into shoes.,"You remove the boxes from the shelves, placing two on your feet as makeshift shoes. Your feet begin to warm up."
apoc_seed3,0000010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your bag is now too full to hold anything else so you remove the other contents so all you are carrying is the blanket. You look around for something to use as a second bag.,Make a rucksack out of a dirty blanket.,"The blanket has too many holes, and will not hold anything."
apoc_seed3,0000011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your bag is now too full to hold anything else so you remove the other contents so all you are carrying is the blanket. You look around for something to use as a second bag.,Create a backpack out of the cardboard box.,"While the cardboard box is uncomfortable, it serves its purpose to carry your supplies."
apoc_seed3,0000100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The fire comforts you for a brief moment.,Watch as the fire comes to life and begins to chase you.,You decide to go look for food and water after regaining strength.
apoc_seed3,0000101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The fire comforts you for a brief moment.,Fall asleep by the fire.,You stay warm throughout the night and wake up to begin the day.  Hunting for food and water is on your agenda.
apoc_seed3,0000102,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The fire comforts you for a brief moment.,i go to the store,I am unable to find anything valuable to scavange.
apoc_seed3,0000103,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The fire comforts you for a brief moment.,go to the store,"You reach the long abandoned store hoping that you might find food or other supplies still left inside. The windows are shattered, probably from previous scavangers."
apoc_seed3,0000110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,It is starting to get dark. You must find shelter soon. As you come up over the hill you see a cave. Looks like a good place for shelter.,Walk into the cave.,You walk into the cave and quickly look around to make sure that the cave is safe.
apoc_seed3,0000111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,It is starting to get dark. You must find shelter soon. As you come up over the hill you see a cave. Looks like a good place for shelter.,"Keep walking, leave the cave behind.",You end up sleeping outside unprotected.
apoc_seed3,0000200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"There must be animals near the river, looking for water, so you sit quietly near the bank in the hopes of fresh meat.",Find something to use as a weapon.,You look around for a weapon.  You pick up a large stick from the ground.
apoc_seed3,0000201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"There must be animals near the river, looking for water, so you sit quietly near the bank in the hopes of fresh meat.",Refill your water bottle from the river.,"You bring the bottle to your mouth.  The water is muddy, but it's refreshing."
apoc_seed3,0000210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You need water, but the river is probably contaminated.  You decide to search for bottled water in what looks like an office building ahead.",Stand outside the building with raised hands.,Nothing is accomplished by raising your hands.  You put them back down and look around.
apoc_seed3,0000211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You need water, but the river is probably contaminated.  You decide to search for bottled water in what looks like an office building ahead.","Stand outside the building and yell ""Is anyone in there?""","You don't hear any response, so you cautiously approach the building entrance."
apoc_seed3,0000300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You manage to get up, but you feel faint.",Feel the back of your head to see if you're bleeding.,AS you look at your hand there is only a glimpse of fresh blood.
apoc_seed3,0000301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You manage to get up, but you feel faint.",Look around to see what attacked you.,You see no-one but you feel distinctly uneasy. You get up and tentatively walk a few steps.
apoc_seed3,0000310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,A dirty and emaciated dog appears in answer to your cries.,Scratch behind it ears.,The dog seems to like that.  You decide to keep him.  You'll name him Mr. Fluffy.
apoc_seed3,0000311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,A dirty and emaciated dog appears in answer to your cries.,Follow the dog to water and food.,The dog shows you where the food and water is.  You collect as much as you can in your bag.
apoc_seed3,0001000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You tell them that this is your place, and there isn't much to share.  You ask if they plan to stay, while glancing at your gun.",Wait for their answer.,They tell you they are hungry and ask if you have any food to spare.
apoc_seed3,0001001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You tell them that this is your place, and there isn't much to share.  You ask if they plan to stay, while glancing at your gun.",Put the gun back into the holster.,"The other person brandishes a knife, and lunges at you."
apoc_seed3,0001010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The grizzled trader does not have much to offer. Except, he says, with a wily smile, for an old map that you might be interested in. Not just any map, but one that might lead to a major survival cache, if you survive the trip.",Ask how much the map is,The man tells you the map is not for sell.  You will have to find something else to trade for it.
apoc_seed3,0001011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The grizzled trader does not have much to offer. Except, he says, with a wily smile, for an old map that you might be interested in. Not just any map, but one that might lead to a major survival cache, if you survive the trip.",Take out your gun and threaten the trader,The man raises his hands in alarm.  He gives you the map and runs away.
apoc_seed3,0001100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The person finds you, runs up to you and hits you on the head with the lantern.",Pass out.,"You awaken in the dark. Your vision is blurry, but you make out the shapes of two human-like figures illuminated by candelight."
apoc_seed3,0001101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The person finds you, runs up to you and hits you on the head with the lantern.",Scream in anger and fight back.,You wreste a few moments and see your opening for an attack.
apoc_seed3,0001110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You chamber one the precious 5.56 rounds into your scarred but reliable rifle. You don't want to shoot if you don't have to, and try one more time to get a response.",yell again aiming the shotgun where the noise came from,The shotgun blasts through the air.  You hear someone yell.
apoc_seed3,0001111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You chamber one the precious 5.56 rounds into your scarred but reliable rifle. You don't want to shoot if you don't have to, and try one more time to get a response.",shoot up,Find an animal that I can now eat for dinner.
apoc_seed3,0001200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,look for more stuff,Check the expiration date on the tuna.,"The tuna expired 11 years ago. God, how the world has moved on."
apoc_seed3,0001201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,look for more stuff,Put your matches in the old tuna tin.,Take off your shoes and try to relax.
apoc_seed3,0001202,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,look for more stuff,You find some evaporated milk,look for people
apoc_seed3,0001203,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,look for more stuff,You find a torn piece of paper,You try to read what is written but it appears to be in a foreign language.  You put it in your pocket in hopes someone else can understand it.
apoc_seed3,0001210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your stomach begins to grumble as you think about the tuna in your bag but you have no can opener.,look for a something sharp to cut the can open.,You find a rock that you could use to smash the can open.
apoc_seed3,0001211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Your stomach begins to grumble as you think about the tuna in your bag but you have no can opener.,Continue walking looking for more food.,You come across an abandoned backpack and reach inside to find a box of crackers
apoc_seed3,0001300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,right now everyone is afraid but they need help,Jump behind some bushes to determine if there is danger.,You watch from the bush.  You are able to see everything that is going on.
apoc_seed3,0001301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,right now everyone is afraid but they need help,Throw hands in the area to signify that there is no threat.,"You slowly approach into the camp, talking in a pleasant, reassuring voice, your empty hands up."
apoc_seed3,0001310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Suddenly, six more newcomers arrive. They look angry.",Pull out the gun.,The six newcomers stop and eye you cautiously.
apoc_seed3,0001311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Suddenly, six more newcomers arrive. They look angry.",Smile and pull up your open hands.,"One of the men walk up to you and take your bag.  You die a little inside, but want to stay on their good side."
apoc_seed3,0002000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The food leaves you feeling more energized and the wounds do not hurt quite as much.,Search the area for firewood.,You obtain firewood and begin to set up camp for the night
apoc_seed3,0002001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The food leaves you feeling more energized and the wounds do not hurt quite as much.,Search the area for a comfortable place to rest for the night.,"You find a place nestled in the trees.  You'd rather stay in a building, but the trees will offer enough shelter."
apoc_seed3,0002010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You wake up hours later, feeling much better.",Reach for the first aid kit.,You open the kit.  There is nothing in there that you can use.
apoc_seed3,0002011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You wake up hours later, feeling much better.",Unwrap your wound to take a look.,You tenderly remove your wound coverings to see how your wound is healing. You gasp from the pain.
apoc_seed3,0002100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,crawl to survive and find destiny,"Lay on the ground, waiting for the end.",You wake up hours later covered in your own vomit.  You look around wondering how you are still alive.
apoc_seed3,0002101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,crawl to survive and find destiny,Slap yourself to avoid fainting.,Ouch!  That hurt.  At least you are awake now.
apoc_seed3,0002110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"There is no one around, and you feel worse and worse.",Find the closest area that will provide shelter for you to rest and gain some strength to look for medical supplies.,"You begin your search the next day to look for food, medicine and water."
apoc_seed3,0002111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"There is no one around, and you feel worse and worse.",Start searching for anything that can aid you in providing first aid to your injury before expending the little energy you have left.,"Exhausted from the search, you fall over and gasp for air."
apoc_seed3,0002200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Next to the medical kit is a stack of towels.  You try to tear them into strips to wrap your wound further.,Put some extra towels in your bag.,Gather belongings and stand up. Head out to search for food.
apoc_seed3,0002201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Next to the medical kit is a stack of towels.  You try to tear them into strips to wrap your wound further.,Use the other towels as a pillow and lie down to rest your wound.,You wrap up the other towels into a makeshift pillow. You put your head down to rest.
apoc_seed3,0002210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Rest to recover, but you haven't eaten anything yet and you're kinda weak",Chop off your leg for something to eat.,"Arrrrrgh!  The pain is unbelievable.  You hack a piece of meat off of your leg and try to eat it.  Unfortunately, you vomit and are in a worse predicament."
apoc_seed3,0002211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Rest to recover, but you haven't eaten anything yet and you're kinda weak",Set up a snare to catch an animal.,It worked!  You have a rabbit in the net.  You think it will make a fine meal.
apoc_seed3,0002300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's some pieces of hard wood that could be used to splint the leg.,Creat a makeshift crutch.,It's easier to walk using the crutch.  You try to keep the weight off of your leg.
apoc_seed3,0002301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's some pieces of hard wood that could be used to splint the leg.,Pick up the wood.,You pick up the wood. It feels brittle to your touch.
apoc_seed3,0002302,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's some pieces of hard wood that could be used to splint the leg.,Instead of using the wood for a splint it is better used as a fire to keep warm for the night so you begin trying to gather anything around that will help keep the fire going.,Your leg feels even sorer the next morning.
apoc_seed3,0002303,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's some pieces of hard wood that could be used to splint the leg.,The wound feels better so you skip the leg splint and keep searching for other supplies- you find a lighter and a few canned goods.,You decide to start a fire and cook some of the food you found.
apoc_seed3,0002310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You do not want to get up because your calf is throbbing so you decide to stay put until morning.,sleep peacefully,When you awake there is a loud bang outside.
apoc_seed3,0002311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You do not want to get up because your calf is throbbing so you decide to stay put until morning.,stay alert all night,"You manage to stay up all night.  However, now you feel more tired than ever."
apoc_seed3,0003000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,My batchmate and I join forces.,Develop a plan for survival together.,You begin to scout locations for a stronghold and divide remaining supplies to be shared equally.
apoc_seed3,0003001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,My batchmate and I join forces.,Spy on the girl to make sure that she is trustworthy.,You see that she is making a deal with your sworn enemy.
apoc_seed3,0003010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You team up with this girl to increase chance of surviving.,Ask your new partner if she has any special skills.,"The girl explains to you that her father was locksmith before the bombs fell, and he taught her everything he knew. She can pick or bypass almost any lock. She can even hotwire cars, if you should be so lucky to find one that still has a working battery."
apoc_seed3,0003011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You team up with this girl to increase chance of surviving.,Tell her that you are grateful that she saved your life.,She gives you a knapsack filled with survival supplies.
apoc_seed3,0003100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You see a candle burning on a small table. You walk over to the table.,Look around the room.,There are many items in the room.  You look at them carefully.
